window_start,window_end,Normal/Attack,node_load15{},node_load1{},node_load5{},cpu_util,mem_util,disk_read_mbps,disk_write_mbps,net_rx_mbps,net_tx_mbps,fs_util
2025-06-05T23:11:35.620882,2025-06-05T23:11:45.620882,Normal,0.0019559902200489087,0.07345629510825982,0.0055710306406685116,0.49252644442597865,0.21598528541073686,0.0,0.0011537757157682681,0.4333865191103478,0.4289897086919436,0.0010626574180534476
2025-06-05T23:11:45.620882,2025-06-05T23:11:55.620882,Normal,0.004889975550122261,0.0693664795509222,0.008356545961002743,0.48401325119868316,0.21843952021302507,0.0,0.0010133691471827116,0.4131976806083915,0.4077884980748637,0.0035684378161562336
2025-06-05T23:11:55.620882,2025-06-05T23:12:05.620882,Normal,0.004400977995110034,0.06399358460304731,0.007799442896935921,0.5419650806395816,0.22362328728011516,0.0,0.0009706367132653684,0.43932333218054964,0.44034216672822496,0.00608099495460408
2025-06-05T23:12:05.620882,2025-06-05T23:12:15.620882,Normal,0.00733496332518338,0.057578187650360865,0.0072423398328690545,0.5438686434700365,0.23702029567428334,0.0,0.0002808131371711129,0.4527482758692674,0.44677350353539513,0.008484893746941679
2025-06-05T23:12:15.620882,2025-06-05T23:12:25.620882,Normal,0.002444987775061136,0.04450681635926222,0.001392757660167121,0.5040172118222475,0.2732501630446219,0.0,0.0003174409376716928,0.4377649170100083,0.4310842409861374,0.011035760213108859
2025-06-05T23:12:25.620882,2025-06-05T23:12:35.620882,Normal,0.022004889975550147,0.08460304731355253,0.03064066852367686,0.5443399943363387,0.23676483405513746,0.0,0.0011537757157682681,0.41453147691080866,0.4409534539521758,0.013437953295381532
2025-06-05T23:12:35.620882,2025-06-05T23:12:45.620882,Normal,0.03667481662591687,0.10986367281475543,0.055710306406685214,0.5318434100832035,0.28178558655490454,0.0,0.01276478847445211,0.4499218913632375,0.4418372363068207,0.017319411972592035
2025-06-05T23:12:45.620882,2025-06-05T23:12:55.620882,Normal,0.03422982885085576,0.08941459502806737,0.047353760445682416,0.49735191826874053,0.22989201487087155,0.0,0.00035406873817227274,0.4840756495194144,0.47179907901694496,0.01867637354039715
2025-06-05T23:12:55.620882,2025-06-05T23:13:05.620882,Normal,0.031784841075794656,0.07217321571772253,0.0403899721448468,0.492946882979489,0.20569408921921878,0.0,4.273243391734326e-05,0.28342962672769695,0.3031430606079126,0.021210551707339674
2025-06-05T23:13:05.620882,2025-06-05T23:13:15.620882,Normal,0.026894865525672385,0.058059342421812356,0.032311977715877425,0.7178883471848334,0.1500755865849591,0.0,0.018472620719125817,0.483444378648404,0.4902388019248705,0.02361942932933374
2025-06-05T23:13:15.620882,2025-06-05T23:13:25.620882,Normal,0.026894865525672385,0.05100240577385725,0.030083565459610023,0.5219230987123645,0.036815926378966954,0.0,5.4941700750869916e-05,0.40802935910558824,0.40121207853599306,0.026233868073458667
2025-06-05T23:13:25.620882,2025-06-05T23:13:35.620882,Normal,0.026894865525672385,0.04611066559743384,0.026462395543175476,0.5221795140912356,0.04244149177563852,0.0,0.0006531957755936755,0.4759956328747945,0.49557577384099893,0.028452121062116476
2025-06-05T23:13:35.620882,2025-06-05T23:13:45.620882,Normal,0.026894865525672385,0.041299117882919,0.02506963788300834,0.5008249688737109,0.04683002184948233,0.0,0.00018313900250289968,0.2941365986106753,0.28884271278136353,0.03133334209237972
2025-06-05T23:13:45.620882,2025-06-05T23:13:55.620882,Normal,0.022004889975550168,0.03127506014434643,0.01810584958217268,0.48556542617343895,0.04718826920244901,0.0,0.00030523167083816615,0.49892860696638586,0.4908268387110488,0.03441620572158115
2025-06-05T23:13:55.620882,2025-06-05T23:14:05.620882,Normal,0.023960880195599055,0.028388131515637526,0.016155988857938702,0.509227115029412,0.057723506376021305,0.0,9.156950125144986e-05,0.4879477503668845,0.48526254394332735,0.03700201619548551
2025-06-05T23:14:05.620882,2025-06-05T23:14:15.620882,Normal,0.022004889975550168,0.0272654370489174,0.013927576601671283,0.49476435144187225,0.06344825098953759,0.0,9.767413466821317e-05,0.2974901555283867,0.2894736632326877,0.03950037444948436
